Z_MIN,TUILE,TO_DALLE
"3,000",tile_x136y100,TO
"3,000",tile_x136y101,TO
"3,000",tile_x136y102,TN
"2,992",tile_x136y103,TN
"3,000",tile_x136y104,TN
"3,608",tile_x136y105,TN
"3,670",tile_x136y106,TN
"1,896",tile_x136y107,TM
"3,163",tile_x136y108,TM
"2,987",tile_x136y109,TM
"3,000",tile_x136y10,T7
"2,390",tile_x136y110,TM
"2,283",tile_x136y111,TM
"2,444",tile_x136y112,TL
"-0,309",tile_x136y113,TL
"-0,311",tile_x136y114,TL
"1,917",tile_x136y115,TL
"0,546",tile_x136y116,TL
"2,751",tile_x136y117,TK
"2,761",tile_x136y118,TK
"3,013",tile_x136y119,TK
"3,000",tile_x136y11,T7
"2,850",tile_x136y120,TK
"2,930",tile_x136y121,TK
"3,000",tile_x136y122,TJ
"3,000",tile_x136y123,TJ
"3,000",tile_x136y124,TJ
"-0,139",tile_x136y125,TJ
"1,979",tile_x136y126,TJ
"2,710",tile_x136y127,TI
"3,420",tile_x136y128,TI
"3,637",tile_x136y129,TI
"2,600",tile_x136y12,T6
"4,625",tile_x136y130,TI
"5,030",tile_x136y131,TI
"4,490",tile_x136y132,TH
"5,365",tile_x136y133,TH
"2,618",tile_x136y134,TH
"2,618",tile_x136y135,TH
"2,618",tile_x136y136,TH
"2,394",tile_x136y137,TG
"1,879",tile_x136y138,TG
"2,957",tile_x136y139,TG
"2,252",tile_x136y13,T6
"3,410",tile_x136y140,TG
"0,721",tile_x136y141,TG
"2,086",tile_x136y142,TF
"3,550",tile_x136y143,TF
"2,416",tile_x136y144,TF
"2,416",tile_x136y145,TF
"2,656",tile_x136y146,TF
"2,656",tile_x136y147,TE
"3,622",tile_x136y148,TE
"3,622",tile_x136y149,TE
"1,116",tile_x136y14,T6
"7,020",tile_x136y150,TE
"6,440",tile_x136y151,TE
"4,321",tile_x136y152,TD
"2,989",tile_x136y153,TD
"2,745",tile_x136y154,TD
"2,627",tile_x136y155,TD
"2,530",tile_x136y156,TD
"2,570",tile_x136y157,TC
"2,718",tile_x136y158,TC
"1,279",tile_x136y15,T6
"1,000",tile_x136y16,T6
"-0,024",tile_x136y17,T5
"0,214",tile_x136y18,T5
"0,013",tile_x136y19,T5
"1,450",tile_x136y20,T5
"0,470",tile_x136y21,T5
"1,010",tile_x136y22,T4
"1,017",tile_x136y23,T4
"1,113",tile_x136y24,T4
"2,731",tile_x136y25,T4
"1,836",tile_x136y26,T4
"2,535",tile_x136y27,T3
"3,000",tile_x136y28,T3
"3,000",tile_x136y29,T3
"3,000",tile_x136y30,T3
"3,000",tile_x136y31,T3
"3,000",tile_x136y32,T2
"3,000",tile_x136y33,T2
"2,983",tile_x136y34,T2
"2,680",tile_x136y38,T1
"2,512",tile_x136y39,T1
"1,515",tile_x136y40,T1
"1,381",tile_x136y41,T1
"2,452",tile_x136y42,TZ
"2,240",tile_x136y43,TZ
"0,217",tile_x136y44,TZ
"2,143",tile_x136y45,TZ
"1,931",tile_x136y46,TZ
"1,961",tile_x136y47,TY
"1,813",tile_x136y48,TY
"1,841",tile_x136y49,TY
"3,060",tile_x136y50,TY
"1,512",tile_x136y51,TY
"2,355",tile_x136y52,TX
"3,000",tile_x136y53,TX
"3,000",tile_x136y54,TX
"3,000",tile_x136y55,TX
"3,000",tile_x136y56,TX
"3,000",tile_x136y57,TW
"3,000",tile_x136y58,TW
"3,000",tile_x136y59,TW
"3,000",tile_x136y60,TW
"3,000",tile_x136y61,TW
"3,000",tile_x136y62,TV
"3,000",tile_x136y63,TV
"3,000",tile_x136y64,TV
"3,000",tile_x136y65,TV
"1,342",tile_x136y66,TV
"3,000",tile_x136y67,TU
"3,000",tile_x136y68,TU
"3,000",tile_x136y69,TU
"3,000",tile_x136y70,TU
"3,000",tile_x136y71,TU
"3,000",tile_x136y72,TT
"3,000",tile_x136y73,TT
"3,000",tile_x136y74,TT
"3,000",tile_x136y75,TT
"3,000",tile_x136y76,TT
"3,000",tile_x136y77,TS
"3,000",tile_x136y78,TS
"2,960",tile_x136y79,TS
"3,405",tile_x136y80,TS
"3,473",tile_x136y81,TS
"5,794",tile_x136y82,TR
"3,000",tile_x136y83,TR
"3,834",tile_x136y84,TR
"2,830",tile_x136y85,TR
"3,220",tile_x136y86,TR
"2,996",tile_x136y87,TQ
"3,432",tile_x136y88,TQ
"3,138",tile_x136y89,TQ
"3,000",tile_x136y8,T7
"3,164",tile_x136y90,TQ
"3,280",tile_x136y91,TQ
"3,640",tile_x136y92,TP
"3,517",tile_x136y93,TP
"3,387",tile_x136y94,TP
"3,160",tile_x136y95,TP
"2,750",tile_x136y96,TP
"3,000",tile_x136y97,TO
"2,930",tile_x136y98,TO
"2,938",tile_x136y99,TO
"3,000",tile_x136y9,T7
"3,000",tile_x137y100,TO
"3,000",tile_x137y101,TO
"3,000",tile_x137y102,TN
"3,391",tile_x137y103,TN
"2,737",tile_x137y104,TN
"2,088",tile_x137y105,TN
"3,144",tile_x137y106,TN
"3,110",tile_x137y107,TM
"1,827",tile_x137y108,TM
"2,452",tile_x137y109,TM
"3,000",tile_x137y10,T7
"2,113",tile_x137y110,TM
"-0,158",tile_x137y111,TM
"1,387",tile_x137y112,TL
"1,187",tile_x137y113,TL
"1,662",tile_x137y114,TL
"1,694",tile_x137y115,TL
"1,840",tile_x137y116,TL
"0,930",tile_x137y117,TK
"1,903",tile_x137y118,TK
"3,074",tile_x137y119,TK
"3,000",tile_x137y11,T7
"2,406",tile_x137y120,TK
"2,258",tile_x137y121,TK
"3,000",tile_x137y122,TJ
"3,000",tile_x137y123,TJ
"3,000",tile_x137y124,TJ
"3,000",tile_x137y125,TJ
"3,000",tile_x137y126,TJ
"3,000",tile_x137y127,TI
"3,000",tile_x137y128,TI
"4,321",tile_x137y129,TI
"2,902",tile_x137y12,T6
"3,873",tile_x137y130,TI
"2,634",tile_x137y131,TI
"2,900",tile_x137y132,TH
"3,931",tile_x137y133,TH
"2,618",tile_x137y134,TH
"2,490",tile_x137y135,TH
"2,610",tile_x137y136,TH
"3,016",tile_x137y137,TG
"1,997",tile_x137y138,TG
"3,320",tile_x137y139,TG
"2,661",tile_x137y13,T6
"3,837",tile_x137y140,TG
"0,784",tile_x137y141,TG
"2,778",tile_x137y142,TF
"3,670",tile_x137y143,TF
"3,617",tile_x137y144,TF
"2,416",tile_x137y145,TF
"2,656",tile_x137y146,TF
"3,102",tile_x137y147,TE
"3,118",tile_x137y148,TE
"3,840",tile_x137y149,TE
"2,599",tile_x137y14,T6
"7,415",tile_x137y150,TE
"6,722",tile_x137y151,TE
"3,413",tile_x137y152,TD
"2,634",tile_x137y153,TD
"2,387",tile_x137y154,TD
"2,173",tile_x137y155,TD
"2,370",tile_x137y156,TD
"2,479",tile_x137y157,TC
"1,130",tile_x137y15,T6
"1,060",tile_x137y16,T6
"0,860",tile_x137y17,T5
"0,295",tile_x137y18,T5
"0,428",tile_x137y19,T5
"-0,162",tile_x137y20,T5
"0,508",tile_x137y21,T5
"0,750",tile_x137y22,T4
"0,924",tile_x137y23,T4
"1,211",tile_x137y24,T4
"2,731",tile_x137y25,T4
"2,112",tile_x137y26,T4
"0,685",tile_x137y27,T3
"2,998",tile_x137y28,T3
"3,000",tile_x137y29,T3
"3,000",tile_x137y30,T3
"3,000",tile_x137y31,T3
"3,000",tile_x137y32,T2
"3,000",tile_x137y33,T2
"2,989",tile_x137y34,T2
"2,969",tile_x137y35,T2
"2,906",tile_x137y36,T2
"2,890",tile_x137y37,T1
"2,770",tile_x137y38,T1
"2,760",tile_x137y39,T1
"2,713",tile_x137y40,T1
"0,768",tile_x137y41,T1
"0,329",tile_x137y42,TZ
"1,879",tile_x137y43,TZ
"0,217",tile_x137y44,TZ
"1,471",tile_x137y45,TZ
"1,510",tile_x137y46,TZ
"1,954",tile_x137y47,TY
"2,015",tile_x137y48,TY
"2,680",tile_x137y49,TY
"3,000",tile_x137y50,TY
"1,512",tile_x137y51,TY
"3,000",tile_x137y52,TX
"3,000",tile_x137y53,TX
"3,000",tile_x137y54,TX
"3,000",tile_x137y55,TX
"3,000",tile_x137y56,TX
"3,000",tile_x137y57,TW
"3,000",tile_x137y58,TW
"3,000",tile_x137y59,TW
"3,000",tile_x137y60,TW
"3,000",tile_x137y61,TW
"3,000",tile_x137y62,TV
"3,000",tile_x137y63,TV
"3,630",tile_x137y64,TV
"2,533",tile_x137y65,TV
"1,385",tile_x137y66,TV
"1,942",tile_x137y67,TU
"0,921",tile_x137y68,TU
"2,935",tile_x137y69,TU
"2,359",tile_x137y70,TU
"2,797",tile_x137y71,TU
"3,000",tile_x137y72,TT
"3,000",tile_x137y73,TT
"3,000",tile_x137y74,TT
"3,000",tile_x137y75,TT
"3,000",tile_x137y76,TT
"3,000",tile_x137y77,TS
"3,000",tile_x137y78,TS
"2,989",tile_x137y79,TS
"3,000",tile_x137y80,TS
"2,574",tile_x137y81,TS
"2,490",tile_x137y82,TR
"3,000",tile_x137y83,TR
"3,000",tile_x137y84,TR
"3,310",tile_x137y85,TR
"3,430",tile_x137y86,TR
"3,851",tile_x137y87,TQ
"3,773",tile_x137y88,TQ
"3,658",tile_x137y89,TQ
"4,203",tile_x137y90,TQ
"3,982",tile_x137y91,TQ
"3,160",tile_x137y92,TP
"2,522",tile_x137y93,TP
"2,090",tile_x137y94,TP
"2,680",tile_x137y95,TP
"2,900",tile_x137y96,TP
"3,000",tile_x137y97,TO
"3,000",tile_x137y98,TO
"3,000",tile_x137y99,TO
"3,000",tile_x137y9,T7
"3,000",tile_x138y100,TO
"3,000",tile_x138y101,TO
"3,069",tile_x138y102,TN
"3,545",tile_x138y103,TN
"2,646",tile_x138y104,TN
"1,600",tile_x138y105,TN
"2,896",tile_x138y106,TN
"3,150",tile_x138y107,TM
"2,457",tile_x138y108,TM
"2,137",tile_x138y109,TM
"3,000",tile_x138y10,T7
"1,838",tile_x138y110,TM
"0,132",tile_x138y111,TM
"1,538",tile_x138y112,TL
"2,152",tile_x138y113,TL
"0,575",tile_x138y114,TL
"0,489",tile_x138y115,TL
"1,917",tile_x138y116,TL
"1,050",tile_x138y117,TK
"0,871",tile_x138y118,TK
"1,710",tile_x138y119,TK
"3,000",tile_x138y11,T7
"2,653",tile_x138y120,TK
"2,900",tile_x138y121,TK
"2,941",tile_x138y122,TJ
"2,827",tile_x138y123,TJ
"2,465",tile_x138y124,TJ
"3,000",tile_x138y125,TJ
"3,000",tile_x138y126,TJ
"3,000",tile_x138y127,TI
"3,000",tile_x138y128,TI
"3,000",tile_x138y129,TI
"3,000",tile_x138y12,T6
"3,000",tile_x138y130,TI
"3,000",tile_x138y131,TI
"2,950",tile_x138y132,TH
"3,141",tile_x138y133,TH
"3,340",tile_x138y134,TH
"2,853",tile_x138y135,TH
"2,534",tile_x138y136,TH
"2,987",tile_x138y137,TG
"1,636",tile_x138y138,TG
"4,106",tile_x138y139,TG
"3,000",tile_x138y13,T6
"4,411",tile_x138y140,TG
"1,099",tile_x138y141,TG
"3,980",tile_x138y142,TF
"4,150",tile_x138y143,TF
"2,507",tile_x138y144,TF
"2,396",tile_x138y145,TF
"2,540",tile_x138y146,TF
"3,102",tile_x138y147,TE
"3,118",tile_x138y148,TE
"4,621",tile_x138y149,TE
"2,346",tile_x138y14,T6
"7,060",tile_x138y150,TE
"6,600",tile_x138y151,TE
"3,450",tile_x138y152,TD
"2,248",tile_x138y153,TD
"2,850",tile_x138y154,TD
"2,580",tile_x138y155,TD
"2,650",tile_x138y156,TD
"2,694",tile_x138y157,TC
"1,198",tile_x138y15,T6
"1,634",tile_x138y16,T6
"1,370",tile_x138y17,T5
"0,800",tile_x138y18,T5
"0,450",tile_x138y19,T5
"0,490",tile_x138y20,T5
"0,710",tile_x138y21,T5
"0,752",tile_x138y22,T4
"0,770",tile_x138y23,T4
"1,115",tile_x138y24,T4
"1,190",tile_x138y25,T4
"0,674",tile_x138y26,T4
"0,497",tile_x138y27,T3
"1,359",tile_x138y28,T3
"1,871",tile_x138y29,T3
"3,000",tile_x138y30,T3
"3,000",tile_x138y31,T3
"3,000",tile_x138y32,T2
"3,000",tile_x138y33,T2
"3,000",tile_x138y34,T2
"3,000",tile_x138y35,T2
"3,000",tile_x138y36,T2
"2,982",tile_x138y37,T1
"2,970",tile_x138y38,T1
"3,000",tile_x138y39,T1
"3,000",tile_x138y40,T1
"3,000",tile_x138y41,T1
"0,329",tile_x138y42,TZ
"1,524",tile_x138y43,TZ
"1,810",tile_x138y44,TZ
"1,800",tile_x138y45,TZ
"1,900",tile_x138y46,TZ
"2,404",tile_x138y47,TY
"3,000",tile_x138y48,TY
"3,000",tile_x138y49,TY
"3,000",tile_x138y50,TY
"3,000",tile_x138y51,TY
"3,000",tile_x138y52,TX
"3,000",tile_x138y53,TX
"3,000",tile_x138y54,TX
"3,000",tile_x138y55,TX
"3,000",tile_x138y56,TX
"3,000",tile_x138y57,TW
"3,000",tile_x138y58,TW
"3,000",tile_x138y59,TW
"2,933",tile_x138y60,TW
"2,941",tile_x138y61,TW
"3,276",tile_x138y62,TV
"3,070",tile_x138y63,TV
"3,130",tile_x138y64,TV
"1,687",tile_x138y65,TV
"2,220",tile_x138y66,TV
"1,276",tile_x138y67,TU
"1,266",tile_x138y68,TU
"3,524",tile_x138y69,TU
"2,023",tile_x138y70,TU
"2,666",tile_x138y71,TU
"3,370",tile_x138y72,TT
"1,186",tile_x138y73,TT
"1,709",tile_x138y74,TT
"2,993",tile_x138y75,TT
"3,000",tile_x138y76,TT
"3,000",tile_x138y77,TS
"3,000",tile_x138y78,TS
"3,000",tile_x138y79,TS
"3,000",tile_x138y80,TS
"3,000",tile_x138y81,TS
"3,000",tile_x138y82,TR
"3,000",tile_x138y83,TR
"3,000",tile_x138y84,TR
"3,000",tile_x138y85,TR
"2,500",tile_x138y86,TR
"2,890",tile_x138y87,TQ
"2,513",tile_x138y88,TQ
"2,682",tile_x138y89,TQ
"3,000",tile_x138y90,TQ
"3,000",tile_x138y91,TQ
"3,000",tile_x138y92,TP
"2,627",tile_x138y93,TP
"3,000",tile_x138y94,TP
"3,000",tile_x138y95,TP
"3,000",tile_x138y96,TP
"3,000",tile_x138y97,TO
"3,000",tile_x138y98,TO
"3,000",tile_x138y99,TO
"3,000",tile_x138y9,T7
"4,097",tile_x139y100,TO
"3,480",tile_x139y101,TO
"3,237",tile_x139y102,TN
"3,021",tile_x139y103,TN
"3,570",tile_x139y104,TN
"3,390",tile_x139y105,TN
"2,834",tile_x139y106,TN
"2,463",tile_x139y107,TM
"1,869",tile_x139y108,TM
"1,823",tile_x139y109,TM
"3,000",tile_x139y10,T7
"1,151",tile_x139y110,TM
"0,787",tile_x139y111,TM
"0,818",tile_x139y112,TL
"2,480",tile_x139y113,TL
"2,010",tile_x139y114,TL
"0,367",tile_x139y115,TL
"1,904",tile_x139y116,TL
"1,308",tile_x139y117,TK
"0,517",tile_x139y118,TK
"1,669",tile_x139y119,TK
"3,000",tile_x139y11,T7
"2,850",tile_x139y120,TK
"3,083",tile_x139y121,TK
"2,638",tile_x139y122,TJ
"2,198",tile_x139y123,TJ
"2,558",tile_x139y124,TJ
"2,964",tile_x139y125,TJ
"2,326",tile_x139y126,TJ
"3,000",tile_x139y127,TI
"3,000",tile_x139y128,TI
"3,000",tile_x139y129,TI
"3,000",tile_x139y12,T6
"3,000",tile_x139y130,TI
"3,000",tile_x139y131,TI
"3,000",tile_x139y132,TH
"3,000",tile_x139y133,TH
"3,000",tile_x139y134,TH
"3,281",tile_x139y135,TH
"2,893",tile_x139y136,TH
"2,916",tile_x139y137,TG
"1,740",tile_x139y138,TG
"4,127",tile_x139y139,TG
"2,692",tile_x139y13,T6
"5,147",tile_x139y140,TG
"0,949",tile_x139y141,TG
"4,256",tile_x139y142,TF
"4,500",tile_x139y143,TF
"2,587",tile_x139y144,TF
"2,450",tile_x139y145,TF
"2,478",tile_x139y146,TF
"3,000",tile_x139y147,TE
"3,118",tile_x139y148,TE
"3,118",tile_x139y149,TE
"2,511",tile_x139y14,T6
"6,225",tile_x139y150,TE
"3,450",tile_x139y151,TE
"4,368",tile_x139y152,TD
"2,149",tile_x139y153,TD
"3,000",tile_x139y154,TD
"3,130",tile_x139y155,TD
"2,630",tile_x139y156,TD
"2,412",tile_x139y15,T6
"1,661",tile_x139y16,T6
"1,710",tile_x139y17,T5
"0,740",tile_x139y18,T5
"0,750",tile_x139y19,T5
"0,700",tile_x139y20,T5
"0,625",tile_x139y21,T5
"0,730",tile_x139y22,T4
"0,680",tile_x139y23,T4
"0,750",tile_x139y24,T4
"1,099",tile_x139y25,T4
"-0,060",tile_x139y26,T4
"0,664",tile_x139y27,T3
"0,966",tile_x139y28,T3
"2,017",tile_x139y29,T3
"2,520",tile_x139y30,T3
"-0,137",tile_x139y31,T3
"3,000",tile_x139y32,T2
"3,000",tile_x139y33,T2
"3,000",tile_x139y34,T2
"3,000",tile_x139y35,T2
"3,000",tile_x139y36,T2
"3,000",tile_x139y37,T1
"3,000",tile_x139y38,T1
"3,000",tile_x139y39,T1
"3,000",tile_x139y40,T1
"3,000",tile_x139y41,T1
"3,000",tile_x139y42,TZ
"3,000",tile_x139y43,TZ
"3,000",tile_x139y44,TZ
"3,000",tile_x139y45,TZ
"3,000",tile_x139y46,TZ
"3,000",tile_x139y47,TY
"3,000",tile_x139y48,TY
"3,000",tile_x139y49,TY
"3,000",tile_x139y50,TY
"3,000",tile_x139y51,TY
"3,000",tile_x139y52,TX
"3,000",tile_x139y53,TX
"3,000",tile_x139y54,TX
"3,000",tile_x139y55,TX
"2,997",tile_x139y56,TX
"2,790",tile_x139y57,TW
"1,114",tile_x139y58,TW
"3,180",tile_x139y59,TW
"2,882",tile_x139y60,TW
"2,723",tile_x139y61,TW
"2,620",tile_x139y62,TV
"3,000",tile_x139y63,TV
"2,296",tile_x139y64,TV
"1,119",tile_x139y65,TV
"1,075",tile_x139y66,TV
"1,281",tile_x139y67,TU
"1,301",tile_x139y68,TU
"2,890",tile_x139y69,TU
"2,359",tile_x139y70,TU
"2,418",tile_x139y71,TU
"2,129",tile_x139y72,TT
"3,276",tile_x139y73,TT
"1,698",tile_x139y74,TT
"1,514",tile_x139y75,TT
"3,610",tile_x139y76,TT
"3,000",tile_x139y77,TS
"3,000",tile_x139y78,TS
"3,000",tile_x139y79,TS
"3,000",tile_x139y80,TS
"3,000",tile_x139y81,TS
"3,000",tile_x139y82,TR
"3,000",tile_x139y83,TR
"3,000",tile_x139y84,TR
"3,000",tile_x139y85,TR
"3,000",tile_x139y86,TR
"3,000",tile_x139y87,TQ
"3,000",tile_x139y88,TQ
"3,000",tile_x139y89,TQ
"3,000",tile_x139y90,TQ
"3,000",tile_x139y91,TQ
"3,000",tile_x139y92,TP
"3,000",tile_x139y93,TP
"3,000",tile_x139y94,TP
"3,000",tile_x139y95,TP
"3,000",tile_x139y96,TP
"6,228",tile_x139y97,TO
"6,131",tile_x139y98,TO
"4,443",tile_x139y99,TO
"5,987",tile_x140y100,UO
"4,179",tile_x140y101,UO
"3,660",tile_x140y102,UN
"3,047",tile_x140y103,UN
"3,592",tile_x140y104,UN
"3,220",tile_x140y105,UN
"3,582",tile_x140y106,UN
"1,261",tile_x140y107,UM
"2,010",tile_x140y108,UM
"2,131",tile_x140y109,UM
"3,000",tile_x140y10,U7
"3,072",tile_x140y110,UM
"4,499",tile_x140y111,UM
"3,252",tile_x140y112,UL
"4,068",tile_x140y113,UL
"3,001",tile_x140y114,UL
"2,690",tile_x140y115,UL
"2,220",tile_x140y116,UL
"2,187",tile_x140y117,UK
"2,295",tile_x140y118,UK
"2,663",tile_x140y119,UK
"3,000",tile_x140y11,U7
"2,762",tile_x140y120,UK
"3,394",tile_x140y121,UK
"1,858",tile_x140y122,UJ
"2,105",tile_x140y123,UJ
"2,303",tile_x140y124,UJ
"2,387",tile_x140y125,UJ
"2,334",tile_x140y126,UJ
"2,427",tile_x140y127,UI
"1,941",tile_x140y128,UI
"3,000",tile_x140y129,UI
"3,000",tile_x140y12,U6
"3,000",tile_x140y130,UI
"3,000",tile_x140y131,UI
"3,000",tile_x140y132,UH
"3,000",tile_x140y133,UH
"2,996",tile_x140y134,UH
"3,000",tile_x140y135,UH
"3,000",tile_x140y136,UH
"3,000",tile_x140y137,UG
"2,009",tile_x140y138,UG
"3,000",tile_x140y139,UG
"3,000",tile_x140y13,U6
"3,000",tile_x140y140,UG
"1,011",tile_x140y141,UG
"4,454",tile_x140y142,UF
"2,643",tile_x140y143,UF
"2,064",tile_x140y144,UF
"3,020",tile_x140y145,UF
"2,510",tile_x140y146,UF
"2,840",tile_x140y147,UE
"3,015",tile_x140y148,UE
"2,970",tile_x140y149,UE
"3,000",tile_x140y14,U6
"3,850",tile_x140y150,UE
"3,760",tile_x140y151,UE
"3,490",tile_x140y152,UD
"2,160",tile_x140y153,UD
"2,774",tile_x140y154,UD
"3,118",tile_x140y155,UD
"2,680",tile_x140y156,UD
"1,812",tile_x140y15,U6
"2,134",tile_x140y16,U6
"1,284",tile_x140y17,U5
"0,983",tile_x140y18,U5
"0,760",tile_x140y19,U5
"0,659",tile_x140y20,U5
"0,720",tile_x140y21,U5
"0,690",tile_x140y22,U4
"0,740",tile_x140y23,U4
"0,467",tile_x140y24,U4
"0,610",tile_x140y25,U4
"0,620",tile_x140y26,U4
"0,810",tile_x140y27,U3
"0,880",tile_x140y28,U3
"1,160",tile_x140y29,U3
"1,861",tile_x140y30,U3
"-0,149",tile_x140y31,U3
"2,230",tile_x140y32,U2
"2,400",tile_x140y33,U2
"3,000",tile_x140y34,U2
"3,000",tile_x140y35,U2
"3,000",tile_x140y36,U2
"3,000",tile_x140y37,U1
"3,000",tile_x140y38,U1
"3,000",tile_x140y39,U1
"3,000",tile_x140y40,U1
"3,000",tile_x140y41,U1
"3,000",tile_x140y42,UZ
"3,000",tile_x140y43,UZ
"3,000",tile_x140y44,UZ
"3,000",tile_x140y45,UZ
"3,000",tile_x140y46,UZ
"3,000",tile_x140y47,UY
"3,000",tile_x140y48,UY
"3,000",tile_x140y49,UY
"3,000",tile_x140y50,UY
"3,000",tile_x140y51,UY
"3,000",tile_x140y52,UX
"2,998",tile_x140y53,UX
"2,940",tile_x140y54,UX
"3,000",tile_x140y55,UX
"2,850",tile_x140y56,UX
"2,970",tile_x140y57,UW
"1,122",tile_x140y58,UW
"1,295",tile_x140y59,UW
"2,783",tile_x140y60,UW
"2,650",tile_x140y61,UW
"1,667",tile_x140y62,UV
"1,293",tile_x140y63,UV
"0,641",tile_x140y64,UV
"0,869",tile_x140y65,UV
"0,913",tile_x140y66,UV
"1,890",tile_x140y67,UU
"1,170",tile_x140y68,UU
"1,341",tile_x140y69,UU
"1,615",tile_x140y70,UU
"2,100",tile_x140y71,UU
"2,129",tile_x140y72,UT
"3,217",tile_x140y73,UT
"2,360",tile_x140y74,UT
"0,746",tile_x140y75,UT
"2,490",tile_x140y76,UT
"3,331",tile_x140y77,US
"2,784",tile_x140y78,US
"3,081",tile_x140y79,US
"3,000",tile_x140y80,US
"-12,721",tile_x140y81,US
"-12,077",tile_x140y82,UR
"3,000",tile_x140y83,UR
"3,000",tile_x140y84,UR
"3,000",tile_x140y85,UR
"3,000",tile_x140y86,UR
"3,000",tile_x140y87,UQ
"3,000",tile_x140y88,UQ
"3,000",tile_x140y89,UQ
"3,000",tile_x140y90,UQ
"3,000",tile_x140y91,UQ
"3,000",tile_x140y92,UP
"3,000",tile_x140y93,UP
"3,000",tile_x140y94,UP
"5,811",tile_x140y95,UP
"18,865",tile_x140y96,UP
"18,865",tile_x140y97,UO
"20,569",tile_x140y98,UO
"25,933",tile_x140y99,UO
"34,841",tile_x141y100,UO
"7,460",tile_x141y101,UO
"3,934",tile_x141y102,UN
"3,860",tile_x141y103,UN
"3,123",tile_x141y104,UN
"3,303",tile_x141y105,UN
"3,466",tile_x141y106,UN
"5,478",tile_x141y107,UM
"14,028",tile_x141y108,UM
"39,525",tile_x141y109,UM
"59,305",tile_x141y110,UM
"58,919",tile_x141y111,UM
"26,260",tile_x141y112,UL
"7,840",tile_x141y113,UL
"9,058",tile_x141y114,UL
"6,215",tile_x141y115,UL
"5,497",tile_x141y116,UL
"4,885",tile_x141y117,UK
"3,281",tile_x141y118,UK
"3,093",tile_x141y119,UK
"3,000",tile_x141y11,U7
"3,228",tile_x141y120,UK
"3,200",tile_x141y121,UK
"2,583",tile_x141y122,UJ
"2,488",tile_x141y123,UJ
"2,614",tile_x141y124,UJ
"2,302",tile_x141y125,UJ
"3,620",tile_x141y126,UJ
"1,540",tile_x141y127,UI
"2,006",tile_x141y128,UI
"3,000",tile_x141y129,UI
"3,000",tile_x141y12,U6
"3,000",tile_x141y130,UI
"3,000",tile_x141y131,UI
"3,000",tile_x141y132,UH
"3,000",tile_x141y133,UH
"3,000",tile_x141y134,UH
"3,000",tile_x141y135,UH
"3,000",tile_x141y136,UH
"3,000",tile_x141y137,UG
"3,000",tile_x141y138,UG
"3,000",tile_x141y139,UG
"3,000",tile_x141y13,U6
"3,000",tile_x141y140,UG
"3,000",tile_x141y141,UG
"3,000",tile_x141y142,UF
"2,417",tile_x141y143,UF
"2,800",tile_x141y144,UF
"3,426",tile_x141y145,UF
"2,970",tile_x141y146,UF
"1,811",tile_x141y147,UE
"2,570",tile_x141y148,UE
"1,350",tile_x141y149,UE
"3,000",tile_x141y14,U6
"2,260",tile_x141y150,UE
"1,960",tile_x141y151,UE
"2,146",tile_x141y152,UD
"3,220",tile_x141y153,UD
"2,358",tile_x141y154,UD
"2,450",tile_x141y155,UD
"2,638",tile_x141y156,UD
"2,940",tile_x141y15,U6
"1,840",tile_x141y16,U6
"1,753",tile_x141y17,U5
"1,542",tile_x141y18,U5
"1,411",tile_x141y19,U5
"1,063",tile_x141y20,U5
"1,110",tile_x141y21,U5
"0,720",tile_x141y22,U4
"0,828",tile_x141y23,U4
"0,630",tile_x141y24,U4
"0,600",tile_x141y25,U4
"0,550",tile_x141y26,U4
"0,304",tile_x141y27,U3
"0,304",tile_x141y28,U3
"0,546",tile_x141y29,U3
"0,450",tile_x141y30,U3
"0,254",tile_x141y31,U3
"1,829",tile_x141y32,U2
"1,747",tile_x141y33,U2
"0,566",tile_x141y34,U2
"0,317",tile_x141y35,U2
"3,000",tile_x141y36,U2
"3,000",tile_x141y37,U1
"3,000",tile_x141y38,U1
"3,000",tile_x141y39,U1
"3,000",tile_x141y40,U1
"3,000",tile_x141y41,U1
"3,000",tile_x141y42,UZ
"3,000",tile_x141y43,UZ
"3,000",tile_x141y44,UZ
"3,000",tile_x141y45,UZ
"3,000",tile_x141y46,UZ
"3,000",tile_x141y47,UY
"3,000",tile_x141y48,UY
"2,070",tile_x141y49,UY
"2,820",tile_x141y50,UY
"2,502",tile_x141y51,UY
"3,000",tile_x141y52,UX
"2,920",tile_x141y53,UX
"3,080",tile_x141y54,UX
"1,660",tile_x141y55,UX
"2,220",tile_x141y56,UX
"2,340",tile_x141y57,UW
"1,122",tile_x141y58,UW
"1,122",tile_x141y59,UW
"2,630",tile_x141y60,UW
"1,511",tile_x141y61,UW
"1,667",tile_x141y62,UV
"2,130",tile_x141y63,UV
"2,470",tile_x141y64,UV
"1,900",tile_x141y65,UV
"1,270",tile_x141y66,UV
"1,400",tile_x141y67,UU
"1,595",tile_x141y68,UU
"1,617",tile_x141y69,UU
"2,342",tile_x141y70,UU
"1,410",tile_x141y71,UU
"1,910",tile_x141y72,UT
"0,680",tile_x141y73,UT
"3,395",tile_x141y74,UT
"0,415",tile_x141y75,UT
"0,555",tile_x141y76,UT
"2,426",tile_x141y77,US
"2,316",tile_x141y78,US
"2,530",tile_x141y79,US
"3,018",tile_x141y80,US
"3,349",tile_x141y81,US
